"iter1",-265.190,2.000
"iter2",-270.008,2.000
"iter3",-260.601,2.000
"iter4",-269.324,2.000
"iter5",-277.225,2.000
"iter6",-277.413,3.000
"iter7",-271.540,2.000
"iter8",-278.293,2.000
"iter9",-265.726,2.000
"iter10",-275.318,2.000
"iter11",-269.218,2.000
"iter12",-273.940,2.000
"iter13",-270.315,2.000
"iter14",-271.421,2.000
"iter15",-276.951,2.000
"iter16",-266.776,3.000
"iter17",-274.440,2.000
"iter18",0.000,1.000
"iter19",0.000,1.000
"iter20",0.000,1.000
"iter21",0.000,1.000
"iter22",0.000,1.000
"iter23",0.000,2.000
"iter24",0.000,2.000
"iter25",0.000,2.000
"iter26",0.000,2.000
"iter27",0.000,2.000
"iter28",0.000,1.000
"iter29",0.000,2.000
"iter30",0.000,1.000
