0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7.210,7.210,7.210,7.210,7.210,7.210,7.210,7.210,7.210,7.210,7.210,7.210,7.210,7.210,7.210,7.210,7.210,7.210,7.210,7.210,7.210,7.210,7.210,7.210,7.210,7.210,7.210,7.210,7.210,7.210
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
497.641,497.641,497.641,497.641,497.641,497.641,497.641,497.641,497.641,497.641,497.641,497.641,497.641,497.641,497.641,497.641,497.641,497.641,497.641,497.641,497.641,497.641,497.641,497.641,497.641,497.641,497.641,497.641,497.641,497.641
590.420,590.420,590.420,590.420,590.420,590.420,590.420,590.420,590.420,590.420,590.420,590.420,590.420,590.420,590.420,590.420,590.420,590.420,590.420,590.420,590.420,590.420,590.420,590.420,590.420,590.420,590.420,590.420,590.420,590.420
805.966,805.966,805.966,805.966,805.966,805.966,805.966,805.966,805.966,805.966,805.966,805.966,805.966,805.966,805.966,805.966,805.966,805.966,805.966,805.966,805.966,805.966,805.966,805.966,805.966,805.966,805.966,805.966,805.966,805.966
876.040,781.334,781.334,781.334,781.334,781.334,781.334,781.334,781.334,781.334,781.334,781.334,781.334,781.334,781.334,781.334,781.334,781.334,781.334,781.334,781.334,781.334,781.334,781.334,781.334,781.334,781.334,781.334,781.334,781.334
1027.260,1027.260,1027.260,1027.260,1027.260,1027.260,1027.260,1027.260,1027.260,1027.260,1027.260,1027.260,1027.260,1027.260,1027.260,1027.260,1027.260,1027.260,1027.260,1027.260,1027.260,1027.260,1027.260,1027.260,1027.260,1027.260,1027.260,1027.260****
871.980,871.980,853.270,853.270,853.270,853.270,853.270,853.270,853.270,853.270,853.270,853.270,853.270,853.270,853.270,853.270,853.270,853.270,853.270,853.270,853.270,853.270,853.270,853.270,853.270,853.270,853.270,853.270,853.270,853.270
875.490,875.490,794.270,794.270,794.270,794.270,794.270,794.270,794.270,794.270,794.270,794.270,794.270,794.270,794.270,794.270,794.270,794.270,794.270,794.270,794.270,794.270,794.270,794.270,794.270,794.270,794.270,794.270,794.270,794.270
758.860,758.860,758.860,758.860,758.860,758.860,758.860,758.860,758.860,758.860,758.860,758.860,758.860,758.860,758.860,758.860,758.860,758.860,758.860,758.860,758.860,758.860,758.860,758.860,758.860,758.860,758.860,758.860,758.860,758.860
890.260,846.440,846.440,846.440,818.190,818.190,818.190,818.190,818.190,818.190,818.190,818.190,818.190,818.190,818.190,818.190,818.190,818.190,818.190,818.190,818.190,818.190,818.190,818.190,818.190,818.190,818.190,818.190,818.190,818.190
199.370,199.370,184.550,184.550,184.550,184.550,184.550,184.550,184.550,184.550,184.550,184.550,184.550,184.550,184.550,184.550,184.550,184.550,184.550,184.550,184.550,184.550,184.550,184.550,184.550,184.550,184.550,184.550,184.550,184.550
130.070,128.880,119.560,119.560,119.560,119.560,119.560,119.560,119.560,119.560,119.560,119.560,119.560,119.560,119.560,119.560,119.560,119.560,119.560,119.560,119.560,119.560,119.560,119.560,119.560,119.560,119.560,119.560,119.560,119.560
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000,480.000
