,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,Heuristic Time,IR,AP
0,1500.0,0.07,1.0,2.0,0.0,0.04103,0.18175,239.83786,259.11715,0.04103,4210.0,2520.0,809.1,248.48657,,0.0,0.0
1,1500.0,0.07,2.0,2.0,0.0,0.04103,0.18175,239.83786,259.11715,0.04103,4210.0,2435.0,0.14337,248.48657,,0.0,0.0
2,1500.0,0.07,3.0,2.0,0.0,0.04103,0.18175,239.83786,259.11715,0.04103,4210.0,2521.0,1046.25,248.48657,,0.0,0.0
3,1500.0,0.07,4.0,2.0,0.0,0.04103,0.18175,239.83786,259.11715,0.04103,4210.0,2516.0,986.41396,248.48657,,0.0,0.0
4,1500.0,0.07,5.0,2.0,0.0,0.04103,0.18175,239.83786,259.11715,0.04103,4210.0,2517.0,0.10753,248.48657,,0.0,0.0
5,1500.0,0.07,6.0,2.0,0.0,0.04103,0.18175,239.83786,259.11715,0.04103,4210.0,2532.0,0.41627,248.48657,85.0,0.0,0.0
