"iter1",0.000,10.000
"iter2",0.000,31.000
"iter3",0.000,34.000
"iter4",0.000,20.000
"iter5",0.000,21.000
"iter6",0.000,22.000
"iter7",0.000,21.000
"iter8",0.000,21.000
"iter9",0.000,21.000
"iter10",0.000,23.000
"iter11",0.000,17.000
"iter12",0.000,17.000
"iter13",0.000,17.000
"iter14",0.000,15.000
"iter15",0.000,20.000
"iter16",0.000,24.000
"iter17",0.000,16.000
"iter18",0.000,17.000
"iter19",0.000,16.000
"iter20",0.000,32.000
"iter21",0.000,32.000
"iter22",0.000,32.000
"iter23",0.000,29.000
"iter24",0.000,26.000
"iter25",0.000,27.000
"iter26",0.000,25.000
"iter27",0.000,23.000
"iter28",0.000,20.000
"iter29",0.000,18.000
"iter30",0.000,16.000
