1.000,-14156.969
2.000,-14876.633
3.000,-16505.202
4.000,-18773.647
5.000,-13730.152
6.000,-13892.294
7.000,-12413.788
8.000,-13714.535
9.000,-17168.923
10.000,-14993.075
11.000,-14373.229
12.000,-12725.845
13.000,-13507.527
14.000,-12039.800
15.000,-13695.533
16.000,-16355.406
17.000,-13694.534
18.000,-15008.859
19.000,-14573.016
20.000,-17870.308
21.000,-15184.381
22.000,-15069.614
23.000,-11644.864
24.000,-20080.938
25.000,-19557.154
26.000,-14814.153
27.000,-12425.996
28.000,-13301.189
29.000,-19244.084
30.000,-18910.794
31.000,-14699.403
32.000,-14302.631
33.000,-12013.428
34.000,-13835.769
35.000,-13985.331
36.000,-12546.158
37.000,-13547.961
38.000,-13268.074
39.000,-11799.692
40.000,-14011.347
41.000,-15040.400
42.000,-11664.915
43.000,-13520.864
44.000,-15028.409
45.000,-17297.140
46.000,-19593.335
47.000,-9978.532
48.000,-16204.731
49.000,-9464.428
50.000,-13221.812
51.000,-15722.650
52.000,-13673.006
53.000,-16324.803
54.000,-12619.511
55.000,-10199.858
56.000,-10913.527
57.000,-14236.237
58.000,-11727.593
59.000,-11107.932
60.000,-21582.648
61.000,-13206.346
62.000,-14986.402
63.000,-15510.817
64.000,-14472.712
65.000,-16063.012
66.000,-13127.893
67.000,-11624.180
68.000,-10362.055
69.000,-10763.913
70.000,-13604.709
71.000,-12852.205
72.000,-15636.925
73.000,-11856.418
74.000,-13430.444
75.000,-20432.988
76.000,-12951.164
77.000,-14038.352
78.000,-14934.370
79.000,-17253.783
80.000,-15686.685
81.000,-9543.551
82.000,-14391.386
83.000,-15108.000
84.000,-17879.154
85.000,-13399.636
86.000,-15934.669
87.000,-12484.776
88.000,-14264.550
89.000,-13342.080
90.000,-11454.579
91.000,-16688.352
92.000,-15513.710
93.000,-14102.146
94.000,-14318.024
95.000,-15562.155
96.000,-13850.477
97.000,-13035.935
98.000,-15763.779
99.000,-17489.485
100.000,-13137.318
101.000,-12937.549
102.000,-14976.386
103.000,-16079.473
104.000,-15307.621
105.000,-16782.034
106.000,-15162.695
107.000,-16966.966
108.000,-12774.377
109.000,-17286.019
110.000,-14761.308
111.000,-17840.299
112.000,-13287.565
113.000,-12307.721
114.000,-13724.758
115.000,-13023.989
116.000,-12285.014
117.000,-17424.438
118.000,-14299.589
119.000,-19674.648
120.000,-14033.512
121.000,-13141.030
122.000,-11787.284
123.000,-13080.072
124.000,-13759.319
125.000,-17480.135
126.000,-13532.868
127.000,-14769.174
128.000,-9999.306
129.000,-11021.224
130.000,-14084.662
131.000,-13137.952
132.000,-14908.773
133.000,-14269.552
134.000,-10695.346
135.000,-17908.501
136.000,-13988.544
137.000,-12359.855
138.000,-15441.588
139.000,-15911.972
140.000,-14733.272
141.000,-17953.500
142.000,-17773.224
143.000,-6321.064
144.000,-15275.126
145.000,-12347.751
146.000,-12713.303
147.000,-10342.751
148.000,-17536.339
149.000,-11611.127
150.000,-14677.189
151.000,-13422.193
152.000,-16416.572
153.000,-15612.014
154.000,-11461.328
155.000,-17223.051
156.000,-12880.702
157.000,-13468.122
158.000,-12910.396
159.000,-15382.761
160.000,-12719.755
161.000,-19306.499
162.000,-10175.934
163.000,-18770.873
164.000,-18235.112
165.000,-12170.863
166.000,-11711.577
167.000,-16076.699
168.000,-12238.784
169.000,-11264.829
170.000,-15459.430
171.000,-13384.328
172.000,-13356.931
173.000,-18038.844
174.000,-12884.787
175.000,-13244.228
176.000,-11137.517
177.000,-12907.800
178.000,-10554.930
179.000,-13904.241
180.000,-19658.951
181.000,-16197.730
182.000,-14762.016
183.000,-15008.442
184.000,-11550.612
185.000,-18440.293
186.000,-15268.704
187.000,-18539.692
188.000,-15071.295
189.000,-10869.114
190.000,-14410.505
191.000,-10705.187
192.000,-11949.102
193.000,-12688.922
194.000,-12784.548
195.000,-13960.301
196.000,-11640.764
197.000,-12980.490
198.000,-12383.390
199.000,-14326.131
200.000,-13274.573
201.000,-13905.206
202.000,-11886.366
203.000,-15269.033
204.000,-14375.672
205.000,-12799.613
206.000,-19015.383
207.000,-21071.054
208.000,-16068.021
209.000,-16865.185
210.000,-13819.032
211.000,-14379.429
212.000,-14814.052
213.000,-14284.303
214.000,-11164.026
215.000,-15737.698
216.000,-16750.210
217.000,-13834.928
218.000,-13164.153
219.000,-18514.264
220.000,-12080.883
221.000,-17395.294
222.000,-12300.681
223.000,-12558.687
224.000,-16976.665
225.000,-11688.750
226.000,-11617.769
227.000,-9479.881
228.000,-16676.441
229.000,-10708.189
230.000,-16337.218
231.000,-18325.400
232.000,-14383.490
233.000,-10256.958
234.000,-15266.996
235.000,-15605.283
236.000,-12222.316
237.000,-11693.912
238.000,-11953.541
239.000,-13511.697
240.000,-11139.561
241.000,-12947.033
242.000,-16607.012
243.000,-11717.736
244.000,-12430.780
245.000,-12552.976
246.000,-12620.605
247.000,-14003.517
248.000,-12649.844
249.000,-14708.563
250.000,-11426.731
251.000,-15735.183
252.000,-14616.665
253.000,-15446.083
254.000,-16897.584
255.000,-16005.219
256.000,-17076.286
257.000,-17502.576
258.000,-15940.015
259.000,-15395.209
260.000,-15957.183
261.000,-9935.275
262.000,-13920.182
263.000,-16624.947
264.000,-11652.849
265.000,-14804.329
266.000,-19283.680
267.000,-11705.579
268.000,-14949.361
269.000,-14619.073
270.000,-9877.363
271.000,-14911.767
272.000,-14526.018
273.000,-15174.912
274.000,-14292.539
275.000,-13730.038
276.000,-18180.524
277.000,-13668.135
278.000,-17548.240
279.000,-10487.615
280.000,-15315.946
281.000,-18366.872
282.000,-16723.325
283.000,-15344.704
284.000,-10767.754
285.000,-13185.864
286.000,-16080.957
287.000,-14679.477
288.000,-12541.638
289.000,-14717.340
290.000,-20328.650
291.000,-14650.087
292.000,-14601.795
293.000,-17719.054
294.000,-12787.261
295.000,-12462.111
296.000,-18810.537
297.000,-10910.729
298.000,-13345.033
299.000,-16653.769
300.000,-14711.730
301.000,-16175.952
302.000,-16614.940
303.000,-18963.557
304.000,-9081.549
305.000,-14861.200
306.000,-17650.234
307.000,-15044.350
308.000,-13532.954
309.000,-12546.732
310.000,-17330.863
311.000,-12032.317
312.000,-11952.163
313.000,-12818.082
314.000,-17663.619
315.000,-14892.984
316.000,-10002.623
317.000,-17599.247
318.000,-11795.064
319.000,-12684.808
320.000,-10602.967
321.000,-16698.394
322.000,-13598.240
323.000,-14897.179
324.000,-9962.098
325.000,-17202.772
326.000,-10605.586
327.000,-14323.456
328.000,-16410.655
329.000,-17310.906
330.000,-12089.522
331.000,-19051.521
332.000,-15349.052
333.000,-12390.701
334.000,-15353.853
335.000,-14869.905
336.000,-16471.923
337.000,-11965.424
338.000,-14355.035
339.000,-10275.435
340.000,-12365.919
341.000,-15272.714
342.000,-12633.121
343.000,-12325.250
344.000,-17913.922
345.000,-16656.441
346.000,-15450.892
347.000,-17123.178
348.000,-11745.456
349.000,-14607.412
350.000,-13066.735
351.000,-15770.113
352.000,-13896.477
353.000,-10416.557
354.000,-16054.972
355.000,-9863.337
356.000,-13839.758
357.000,-14252.645
358.000,-16462.726
359.000,-17885.042
360.000,-16334.551
361.000,-12791.496
362.000,-11748.721
363.000,-11367.317
364.000,-10205.584
365.000,-15705.335
366.000,-14346.360
367.000,-14606.482
368.000,-10661.521
369.000,-14930.029
370.000,-11313.667
371.000,-12922.765
372.000,-20265.845
373.000,-14751.064
374.000,-18888.594
375.000,-18608.616
376.000,-13535.322
377.000,-15995.209
378.000,-18833.342
379.000,-16132.236
380.000,-15969.194
381.000,-15351.743
382.000,-14660.883
383.000,-19511.816
384.000,-14975.813
385.000,-16536.258
386.000,-13356.041
387.000,-13946.169
388.000,-17594.646
389.000,-11916.572
390.000,-12769.271
391.000,-13855.306
392.000,-12952.029
393.000,-15919.666
394.000,-10109.435
395.000,-15357.039
396.000,-14510.206
397.000,-14109.500
398.000,-14885.571
399.000,-15672.196
400.000,-12304.801
401.000,-18648.688
402.000,-13114.190
403.000,-13899.183
404.000,-14796.311
405.000,-14201.908
406.000,-9886.861
407.000,-15154.006
408.000,-13225.470
409.000,-13964.366
410.000,-14422.328
411.000,-11856.258
412.000,-16385.562
413.000,-13307.351
414.000,-16651.369
415.000,-9249.130
416.000,-13172.185
417.000,-13058.987
418.000,-13017.980
419.000,-11425.503
420.000,-12215.600
421.000,-10608.255
422.000,-16270.092
423.000,-16610.268
424.000,-15216.071
425.000,-15729.215
426.000,-13343.364
427.000,-11307.639
428.000,-16284.530
429.000,-14864.437
430.000,-16305.163
431.000,-15638.806
432.000,-14693.557
433.000,-14477.638
434.000,-13183.093
435.000,-11476.866
436.000,-12790.922
437.000,-20670.860
438.000,-14707.161
439.000,-9861.593
440.000,-13219.281
441.000,-16904.040
442.000,-11515.099
443.000,-15184.787
444.000,-17665.211
445.000,-17536.460
446.000,-14919.773
447.000,-14072.474
448.000,-12718.577
449.000,-13531.891
450.000,-12190.886
451.000,-14831.602
452.000,-17491.321
453.000,-14730.717
454.000,-14873.355
455.000,-16256.102
456.000,-12644.069
457.000,-9931.939
458.000,-15282.038
459.000,-12116.868
460.000,-16020.381
461.000,-9895.264
462.000,-12602.945
463.000,-13855.740
464.000,-9656.632
465.000,-15042.379
466.000,-12670.096
467.000,-16113.832
468.000,-12095.440
469.000,-15672.368
470.000,-14122.013
471.000,-18891.216
472.000,-19630.281
473.000,-17127.842
474.000,-16691.831
475.000,-11624.117
476.000,-18426.754
477.000,-16455.607
478.000,-11785.434
479.000,-13695.954
480.000,-12252.887
481.000,-14859.982
482.000,-11989.673
483.000,-13138.073
484.000,-19566.026
485.000,-12830.370
486.000,-18161.750
487.000,-10277.901
488.000,-11645.847
489.000,-11800.865
490.000,-17210.964
491.000,-11714.815
492.000,-15447.482
493.000,-14541.184
494.000,-11332.310
495.000,-14744.664
496.000,-15976.532
497.000,-12665.949
498.000,-10768.826
499.000,-11903.951
500.000,-20107.390
501.000,-12922.061
502.000,-10575.110
503.000,-13172.471
504.000,-15394.743
505.000,-10167.477
506.000,-11211.014
507.000,-14608.492
508.000,-16114.504
509.000,-14855.364
510.000,-17753.451
511.000,-15096.240
512.000,-15260.930
513.000,-12823.359
514.000,-14149.882
515.000,-13736.549
516.000,-12384.599
517.000,-12362.851
518.000,-18589.893
519.000,-15919.998
520.000,-14375.230
521.000,-18863.515
522.000,-10612.901
523.000,-10366.053
524.000,-12571.536
525.000,-15646.438
526.000,-18298.944
527.000,-14540.286
528.000,-19400.250
529.000,-13415.833
530.000,-13186.700
531.000,-17904.855
532.000,-14367.684
533.000,-10916.199
534.000,-12940.729
535.000,-14819.839
536.000,-15284.092
537.000,-12160.959
538.000,-14552.616
539.000,-14612.743
540.000,-14231.904
541.000,-13466.498
542.000,-12469.183
543.000,-10296.511
544.000,-17218.741
545.000,-12819.880
546.000,-15808.427
547.000,-13047.052
548.000,-11231.138
549.000,-20247.722
550.000,-13241.822
551.000,-13614.889
552.000,-13799.756
553.000,-19577.750
554.000,-14879.512
555.000,-11509.015
556.000,-13455.194
557.000,-13358.491
558.000,-13283.217
559.000,-12842.435
560.000,-13314.695
561.000,-14154.643
562.000,-13551.431
563.000,-13305.531
564.000,-12052.141
565.000,-15208.597
566.000,-17508.112
567.000,-14295.131
568.000,-15683.897
569.000,-16678.987
570.000,-15901.413
571.000,-13296.298
572.000,-11658.250
573.000,-11767.859
574.000,-16969.952
575.000,-12981.550
576.000,-13971.503
577.000,-13050.711
578.000,-13442.933
579.000,-14371.742
580.000,-11265.583
581.000,-16079.182
582.000,-12960.389
583.000,-17800.658
584.000,-11832.105
585.000,-16542.485
586.000,-13873.599
587.000,-13065.387
588.000,-14333.213
589.000,-12628.727
590.000,-13749.620
591.000,-13226.591
592.000,-11270.558
593.000,-16533.703
