"Omega","Tolerance","Step Size Rule","Iterations","Converged?","Gap LR","Gap Naive","Obj. Naive","Obj. LR","Gap","Time Naive","Time LR","Final Lambda","LB Heuristic"
600.00000,0.07000,1.00000,2.00000,0.00000,0.59288,0.64468,5235.57210,12859.89616,0.59288,4277.00000,4304.00000,431.28944,5235.57210
600.00000,0.07000,2.00000,2.00000,0.00000,0.58644,0.64468,5235.57210,12659.89616,0.58644,4277.00000,4312.00000,132.72629,5235.57210
600.00000,0.07000,3.00000,2.00000,0.00000,0.59288,0.64468,5235.57210,12859.89616,0.59288,4277.00000,4334.00000,658.50944,5235.57210
600.00000,0.07000,4.00000,2.00000,0.00000,0.59288,0.64468,5235.57210,12859.89616,0.59288,4277.00000,4323.00000,660.31096,5235.57210
600.00000,0.07000,5.00000,2.00000,0.00000,0.58315,0.64468,5235.57210,12559.89616,0.58315,4277.00000,4310.00000,132.81589,5235.57210
600.00000,0.07000,6.00000,2.00000,0.00000,0.48424,0.64468,5235.57210,10151.13986,0.48424,4277.00000,4281.00000,0.00000,5235.57210
