"Omega","Tolerance","Step Size Rule","Iterations","Converged?","Gap LR","Gap Naive","Obj. Naive","Obj. LR","Gap","Time Naive","Time LR","Final Lambda","LB Heuristic"
100.00000,0.03000,1.00000,2.00000,0.00000,0.23057,0.44544,6002.86212,7956.81681,0.23057,4209.00000,4220.00000,811.63447,6122.22359
100.00000,0.03000,2.00000,7.00000,0.00000,0.23082,0.44544,6002.86212,7959.42431,0.23082,4209.00000,2412.00000,760.81893,6122.22359
100.00000,0.03000,3.00000,2.00000,0.00000,0.23082,0.44544,6002.86212,7959.42431,0.23082,4209.00000,4230.00000,809.86447,6122.22359
100.00000,0.03000,4.00000,2.00000,0.00000,0.23082,0.44544,6002.86212,7959.42431,0.23082,4209.00000,4229.00000,809.99314,6122.22359
100.00000,0.03000,5.00000,7.00000,0.00000,0.23057,0.44544,6002.86212,7956.81681,0.23057,4209.00000,2409.00000,720.04083,6122.22359
100.00000,0.03000,6.00000,3.00000,0.00000,0.23082,0.44544,6002.86212,7959.42431,0.23082,4209.00000,4279.00000,155.08462,6122.22359
