,Solar: actuals,Solar: forecasts,Solar: quicklow_diverse1,Solar: quicklow_diverse2,Solar: quicklow_diverse3,Solar: quicklow_diverse4,Solar: quickhigh_diverse1,Solar: quickhigh_diverse2,Solar: quickhigh_diverse3,Solar: quickhigh_diverse4
Probability,1.0,1.0,0.08724902279596829,0.14455315529526325,0.1554476649983924,0.11275015691037606,0.11275015691037608,0.15544766499839238,0.14455315529526327,0.08724902279596825
2013-05-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-17 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-17 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-17 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-17 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-17 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-17 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-17 07:00:00,1.59999996,116.52278820000001,80.93796244578644,80.93796244578644,80.93796244578644,80.93796244578644,171.66263725982571,171.66263725982571,171.66263725982571,171.66263725982571
2013-05-17 08:00:00,59.700000360000004,193.41177491999997,122.24212341157282,122.24212341157282,122.24212341157282,122.24212341157282,303.6914730396514,303.6914730396514,303.6914730396514,303.6914730396514
2013-05-17 09:00:00,546.10000068,498.60578663999996,391.85130937735926,391.85130937735926,391.85130937735926,391.85130937735926,664.025333819477,664.025333819477,664.025333819477,664.025333819477
2013-05-17 10:00:00,1084.90000008,918.9063218399999,776.5670188231456,776.5670188231456,776.5670188231456,776.5670188231456,1139.4657180793029,1139.4657180793029,1139.4657180793029,1139.4657180793029
2013-05-17 11:00:00,1229.2000000799999,1259.6983292400002,1085.3205058289727,1125.6263125173984,1162.8392262995935,1213.7940264927126,1375.6394652338984,1415.945271922324,1453.1581857045192,1504.1129858976383
2013-05-17 12:00:00,784.20000048,1266.04227828,1059.6259344747991,1140.2375478516506,1214.6633754160407,1316.572975802279,1277.3651540284934,1357.976767405345,1432.402594969735,1534.312195355973
2013-05-17 13:00:00,750.5000006399999,893.03404476,654.5791805606259,775.4966006259033,887.1353419724883,1039.9997425518457,799.7386602630888,920.6560803283662,1032.2948216749512,1185.1592222543086
2013-05-17 14:00:00,789.5000006399999,669.05704164,398.5636570464526,559.7868838001558,708.6385389289358,912.4577397014123,471.14339689768406,632.3666236513873,781.2182787801672,985.0374795526436
2013-05-17 15:00:00,577.9000000799999,502.5982572,200.0663522122793,401.59538565440835,587.6599545653834,842.4339555309789,200.0663522122793,401.59538565440835,587.6599545653834,842.4339555309789
2013-05-17 16:00:00,261.89999939999996,344.02472364,100.37795079920949,251.52472588080627,391.0731525640375,582.1536532882342,100.37795079920949,251.52472588080627,391.0731525640375,582.1536532882342
2013-05-17 17:00:00,30.30000012,170.47950192,0.0,86.48237794720418,179.51466240269167,306.9016628854895,0.0,86.48237794720418,179.51466240269167,306.9016628854895
2013-05-17 18:00:00,0.89999988,105.75660576,0.0,30.262355573602107,76.77849780134585,140.47199804274476,0.0,30.262355573602107,76.77849780134585,140.47199804274476
2013-05-17 19:00:00,0.0,66.9913764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-17 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-17 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-17 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-17 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
