"Omega","Tolerance","Step Size Rule","Iterations","Converged?","Gap LR","Gap Naive","Obj. Naive","Obj. LR","Gap","Time Naive","Time LR","Final Lambda","LB Heuristic"
150.00000,0.01000,1.00000,10.00000,0.00000,0.41948,0.26826,5462.34826,9638.68908,0.41948,4200.00000,10.00000,-591.15631,5595.45429
150.00000,0.01000,2.00000,10.00000,0.00000,0.41948,0.26826,5462.34826,9638.68908,0.41948,4200.00000,10.00000,-613.40564,5595.45429
150.00000,0.01000,3.00000,10.00000,0.00000,0.41948,0.26826,5462.34826,9638.68908,0.41948,4200.00000,10.00000,-607.48611,5595.45429
150.00000,0.01000,4.00000,10.00000,0.00000,0.41948,0.26826,5462.34826,9638.68908,0.41948,4200.00000,10.00000,-609.76567,5595.45429
150.00000,0.01000,5.00000,10.00000,0.00000,0.41948,0.26826,5462.34826,9638.68908,0.41948,4200.00000,10.00000,-613.38837,5595.45429
150.00000,0.01000,6.00000,4.00000,0.00000,0.14456,0.26826,5462.34826,6541.05781,0.14456,4200.00000,4202.00000,0.00000,5595.45429
