,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,Heuristic Time,IR,AP
0,1500.0,0.07,1.0,2.0,0.0,0.03738,0.176,241.96615,261.21631,0.03738,4209.0,2427.0,809.1,251.45132,,-258.47126,0.0
1,1500.0,0.07,2.0,1.0,1.0,0.0,0.176,241.96615,251.45132,0.0,4209.0,2109.0,0.18333,251.45132,,-258.47126,0.0
2,1500.0,0.07,3.0,2.0,0.0,0.03738,0.176,241.96615,261.21631,0.03738,4209.0,2429.0,1046.25,251.45132,,-258.47126,0.0
3,1500.0,0.07,4.0,2.0,0.0,0.03738,0.176,241.96615,261.21631,0.03738,4209.0,2424.0,986.41396,251.45132,,-258.47126,0.0
4,1500.0,0.07,5.0,2.0,0.0,0.03738,0.176,241.96615,261.21631,0.03738,4209.0,2427.0,0.10753,251.45132,,-258.47126,0.0
5,1500.0,0.07,6.0,2.0,0.0,0.03738,0.176,241.96615,261.21631,0.03738,4209.0,2431.0,0.41343,251.45132,81.0,-258.47126,0.0
