,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,IR,AP
0,100.0,0.07,1.0,10.0,0.0,0.06451,0.00162,284.98087,303.64296,0.06146,627.0,336.0,20.20896,284.05492,-277.7967,-279.36689
1,100.0,0.07,2.0,10.0,0.0,0.05706,0.00162,284.98087,301.24463,0.05399,627.0,784.0,4.30108,284.05492,-277.7967,-279.36689
2,100.0,0.07,3.0,10.0,0.0,0.06451,0.00162,284.98087,303.64296,0.06146,627.0,326.0,69.14154,284.05492,-277.7967,-279.36689
3,100.0,0.07,4.0,10.0,0.0,0.06451,0.00162,284.98087,303.64296,0.06146,627.0,330.0,67.66198,284.05492,-277.7967,-279.36689
4,100.0,0.07,5.0,10.0,0.0,0.03007,0.00162,284.98087,292.86232,0.02691,627.0,686.0,1.08423,284.05492,-277.7967,-279.36689
5,100.0,0.07,6.0,10.0,0.0,0.02948,0.00162,284.98087,292.6826,0.02631,627.0,1778.0,1.94113,284.05492,-277.7967,-279.36689
