,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,IR,AP
0,900.0,0.07,1.0,2.0,0.0,0.05483,1.0,239.21036,258.54353,0.05483,4251.0,2312.0,485.46,244.36662,0.0,0.0
1,900.0,0.07,2.0,2.0,0.0,0.05483,1.0,239.21036,258.54353,0.05483,4251.0,2312.0,0.23895,244.36662,0.0,0.0
2,900.0,0.07,3.0,2.0,0.0,0.05483,1.0,239.21036,258.54353,0.05483,4251.0,2319.0,627.75,244.36662,0.0,0.0
3,900.0,0.07,4.0,2.0,0.0,0.05483,1.0,239.21036,258.54353,0.05483,4251.0,2307.0,591.84838,244.36662,0.0,0.0
4,900.0,0.07,5.0,2.0,0.0,0.05483,1.0,239.21036,258.54353,0.05483,4251.0,2310.0,0.17921,244.36662,0.0,0.0
5,900.0,0.07,6.0,2.0,0.0,0.05483,1.0,239.21036,258.54353,0.05483,4251.0,2320.0,0.70691,244.36662,0.0,0.0
