2087      0.019
1257 1      0.329       0.058 Solve Fini schedule (661525)
1169 9      0.085       0.015 Equation   Objective (1)
1074 3      0.147       0.005 Loop       
1209 2      0.072       0.046 Equation   Const_4_2 (19800)
1213 6      0.028       0.052 Equation   Const_5 (20700)
1205 4      0.072       0.042 Equation   Const_4_1 (19800)
1218 7      0.035       0.057 Equation   Const_6 (20700)
1196 8      0.032       0.031 Equation   Const_3_1 (20700)
1257 10      0.185       0.058 GAMS Fini   
1199 5      0.031       0.038 Equation   Const_3_2 (20700)
