"Omega","Tolerance","Step Size Rule","Iterations","Converged?","Gap LR","Gap Naive","Obj. Naive","Obj. LR","Gap","Time Naive","Time LR","Final Lambda","LB Heuristic"
100.00000,0.03000,1.00000,2.00000,0.00000,0.24191,0.43128,6309.55845,8382.62765,0.24191,4212.00000,4250.00000,861.15800,6354.74968
100.00000,0.03000,2.00000,2.00000,0.00000,0.22949,0.43128,6309.55845,8247.49773,0.22949,4212.00000,4237.00000,742.03319,6354.74968
100.00000,0.03000,3.00000,2.00000,0.00000,0.25349,0.43128,6309.55845,8512.58493,0.25349,4212.00000,4244.00000,901.38800,6354.74968
100.00000,0.03000,4.00000,2.00000,0.00000,0.25349,0.43128,6309.55845,8512.58493,0.25349,4212.00000,4248.00000,901.51668,6354.74968
100.00000,0.03000,5.00000,2.00000,0.00000,0.22424,0.43128,6309.55845,8191.65484,0.22424,4212.00000,4233.00000,759.73078,6354.74968
100.00000,0.03000,6.00000,2.00000,0.00000,0.23983,0.43128,6309.55845,8359.69447,0.23983,4212.00000,4217.00000,0.00000,6354.74968
