"Omega","Tolerance","Step Size Rule","Iterations","Converged?","Gap LR","Gap Naive","Obj. Naive","Obj. LR (UB)","Obj. LR (LB),","Gap","Time Naive","Time LR","Final Lambda","LB Heuristic","BBP","Best iter","Lambda best iter","Gamma best iter"
1500.00000,0.01000,6.00000,3.00000,0.00000,0.53461,0.61839,3745.73045,9896.54092,4042.95968,0.53461,4206.00000,4334.00000,0.00000,4605.76644,0.00000,1.00000,58.27048,15.00000
