,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR (UB),"Obj. LR (LB),",Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,BBP,Best iter,Lambda best iter,Gamma best iter,Obj. LR,Time,QP,IR,AP
0,600.0,0.01,1.0,2.0,0.0,0.47585,0.51172,4514.66327,9503.34239,5115.01154,0.47585,4201.0,4202.0,138.61083,4981.18653,0.0,1.0,145.57083,6.0,,,-4638.893,-4981.18653,-4394.85533
1,600.0,0.01,2.0,3.0,0.0,0.47585,0.51172,4514.66327,9503.34239,5115.01154,0.47585,4201.0,4209.0,0.0,4981.18653,0.0,1.0,145.57083,6.0,,,-4638.893,-4981.18653,-4394.85533
2,600.0,0.01,3.0,2.0,0.0,0.47585,0.51172,4514.66327,9503.34239,5115.01154,0.47585,4201.0,4202.0,135.07083,4981.18653,0.0,1.0,145.57083,6.0,,,-4638.893,-4981.18653,-4394.85533
3,600.0,0.01,4.0,2.0,0.0,0.47585,0.51172,4514.66327,9503.34239,5115.01154,0.47585,4201.0,4202.0,135.32819,4981.18653,0.0,1.0,145.57083,6.0,,,-4638.893,-4981.18653,-4394.85533
4,600.0,0.01,5.0,3.0,0.0,0.47563,0.51172,4514.66327,9499.36098,5173.81992,0.47563,4201.0,4208.0,50.0,4981.18653,0.0,3.0,150.0,6.0,,,-4638.893,-4981.18653,-4394.85533
5,600.0,0.01,6.0,3.0,0.0,0.47585,0.51172,4514.66327,9503.34239,5115.01154,0.47585,4201.0,4208.0,0.0,4981.18653,0.0,1.0,145.57083,6.0,,,-4638.893,-4981.18653,-4394.85533
