,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,IR,AP
0,900.0,0.03,1.0,10.0,0.0,0.06048,0.13492,242.73486,259.7403,0.06048,4252.0,2245.0,381.06,244.03036,-239.77882,0.0
1,900.0,0.03,2.0,3.0,0.0,0.06048,0.13492,242.73486,259.7403,0.06048,4252.0,3355.0,0.45819,244.03036,-239.77882,0.0
2,900.0,0.03,3.0,10.0,0.0,0.06048,0.13492,242.73486,259.7403,0.06048,4252.0,2221.0,572.13994,244.03036,-239.77882,0.0
3,900.0,0.03,4.0,10.0,0.0,0.06048,0.13492,242.73486,259.7403,0.06048,4252.0,2246.0,527.82916,244.03036,-239.77882,0.0
4,900.0,0.03,5.0,3.0,0.0,0.06048,0.13492,242.73486,259.7403,0.06048,4252.0,3025.0,0.28637,244.03036,-239.77882,0.0
5,900.0,0.03,6.0,3.0,0.0,0.06048,0.13492,242.73486,259.7403,0.06048,4252.0,4265.0,0.0,244.03036,-239.77882,0.0
