"iter1",-276.912,2.000
"iter2",-276.912,3.000
"iter3",-276.170,2.000
"iter4",-276.170,3.000
"iter5",-276.170,3.000
"iter6",-276.170,2.000
"iter7",-276.170,3.000
"iter8",-276.170,2.000
"iter9",-276.170,2.000
"iter10",-276.170,2.000
"iter11",-276.170,2.000
"iter12",-276.170,2.000
"iter13",-276.170,3.000
"iter14",-276.170,2.000
"iter15",-276.170,3.000
"iter16",-276.170,2.000
"iter17",-276.170,2.000
"iter18",-276.170,2.000
"iter19",-276.170,2.000
"iter20",-275.964,2.000
"iter21",-275.277,2.000
"iter22",-275.277,3.000
"iter23",-275.117,2.000
"iter24",-275.117,2.000
"iter25",-274.411,2.000
"iter26",-273.277,2.000
"iter27",-273.187,3.000
"iter28",-273.187,2.000
"iter29",-273.165,1.000
"iter30",-273.165,0.000
