Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic
,,,,,,,,,,,,327.0,0.0
,,,,,,,,,,,,47655.0,-254.65215
,,,,,,,,,,,,272.0,0.0
,,,,,,,,,,,,,-254.92744
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,-254.90648
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,-258.51764
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,-258.47126
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,-255.10836
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,-255.22912
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,-254.97968
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,-255.09308
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,-254.98069
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,-254.88113
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,-258.54743
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,-255.20917
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,-254.99552
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,-254.95826
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,-254.84594
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,-254.84959
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,-255.10268
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,-255.20735
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,-254.97072
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,-255.07902
,,,,,,,,,,,,,0.0
