,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR (UB),"Obj. LR (LB),",Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,BBP,Best iter,Lambda best iter,Gamma best iter,Obj. LR,Time,QP,IR,AP
0,100.0,0.01,1.0,2.0,0.0,0.3931,0.28904,5870.93954,8430.3034,6614.93653,0.30359,4201.0,4200.0,867.13314,5116.36086,0.0,1.0,868.29314,1.0,,,-5849.285,-5116.36086,-4324.97698
1,100.0,0.01,2.0,3.0,0.0,0.39209,0.28904,5870.93954,8416.35386,6608.06327,0.30244,4201.0,4201.0,668.29314,5116.36086,0.0,3.0,868.29314,1.0,,,-5849.285,-5116.36086,-4324.97698
2,100.0,0.01,3.0,2.0,0.0,0.39187,0.28904,5870.93954,8413.2984,6614.93653,0.30218,4201.0,4202.0,866.54314,5116.36086,0.0,1.0,868.29314,1.0,,,-5849.285,-5116.36086,-4324.97698
3,100.0,0.01,4.0,2.0,0.0,0.3931,0.28904,5870.93954,8430.3034,6614.93653,0.30359,4201.0,4200.0,866.58604,5116.36086,0.0,1.0,868.29314,1.0,,,-5849.285,-5116.36086,-4324.97698
4,100.0,0.01,5.0,4.0,0.0,0.3931,0.28904,5870.93954,8430.3034,6614.93653,0.30359,4201.0,4201.0,743.29314,5116.36086,0.0,1.0,868.29314,1.0,,,-5849.285,-5116.36086,-4324.97698
5,100.0,0.01,6.0,3.0,0.0,0.39187,0.28904,5870.93954,8413.2984,6614.93653,0.30218,4201.0,4202.0,0.0,5116.36086,0.0,1.0,868.29314,1.0,,,-5849.285,-5116.36086,-4324.97698
