"Omega","Tolerance","Step Size Rule","Iterations","Converged?","Gap LR","Gap Naive","Obj. Naive","Obj. LR (UB)","Obj. LR (LB),","Gap","Time Naive","Time LR","Final Lambda","LB Heuristic","BBP","Best iter","Lambda best iter","Gamma best iter"
1500.00000,0.05000,6.00000,3.00000,0.00000,0.17763,0.18701,233.60351,286.52547,255.15691,0.17763,4210.00000,4267.00000,0.00000,235.62918,0.00000,1.00000,0.18121,5.00000
