,Solar: actuals,Solar: forecasts,Solar: quicklow_diverse1,Solar: quicklow_diverse2,Solar: quicklow_diverse3,Solar: quicklow_diverse4,Solar: quickhigh_diverse1,Solar: quickhigh_diverse2,Solar: quickhigh_diverse3,Solar: quickhigh_diverse4
Probability,1.0,1.0,0.09594677756388091,0.1482764197732441,0.15172375145610265,0.10405305120677243,0.10405305120677245,0.15172375145610262,0.14827641977324413,0.09594677756388088
2014-01-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-16 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-16 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-16 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-16 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-16 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-16 06:00:00,0.1999998,0.0,0.0,0.0,0.0,0.0,44.72901274630865,44.72901274630865,44.72901274630865,44.72901274630865
2014-01-16 07:00:00,35.4999996,170.05557036,107.4871944407893,107.4871944407893,107.4871944407893,107.4871944407893,259.5135958526173,259.5135958526173,259.5135958526173,259.5135958526173
2014-01-16 08:00:00,186.10000032,435.11947283999996,341.2669089611839,341.2669089611839,341.2669089611839,341.2669089611839,569.306511078926,569.306511078926,569.306511078926,569.306511078926
2014-01-16 09:00:00,755.39999964,646.9702044000001,521.8334525615786,521.8334525615786,521.8334525615786,521.8334525615786,825.8862553852347,825.8862553852347,825.8862553852347,825.8862553852347
2014-01-16 10:00:00,980.80000044,865.14503868,708.7240988819732,708.7240988819732,708.7240988819732,708.7240988819732,1088.790102411543,1088.790102411543,1088.790102411543,1088.790102411543
2014-01-16 11:00:00,1114.8000006,1079.6544408,890.2546415601213,938.613407421351,968.8860666319933,1005.5360843340077,1194.3074443837772,1242.666210245007,1272.9388694556494,1309.5888871576637
2014-01-16 12:00:00,1192.69999992,1247.1120511200002,1024.7333924382694,1121.450924160729,1181.9962425820136,1255.2962779860422,1252.7729945560116,1349.490526278471,1410.0358446997557,1483.3358801037843
2014-01-16 13:00:00,1169.29999992,1552.9216216799998,1297.5641035564172,1442.6404011401066,1533.4583787720333,1560.0,1449.590504968245,1560.0,1560.0,1560.0
2014-01-16 14:00:00,1118.40000012,1541.54803764,1253.2116600745655,1446.6467235194846,1560.0,1560.0,1329.2248607804795,1522.6599242253988,1560.0,1560.0
2014-01-16 15:00:00,976.99999956,1160.38913328,839.0738962727133,1080.8677255788623,1232.2310216320736,1415.4811101421456,839.0738962727133,1080.8677255788623,1232.2310216320736,1415.4811101421456
2014-01-16 16:00:00,747.3000007200001,762.55513776,505.5029481541707,698.9380115990899,820.028648441659,966.6287192497164,505.5029481541707,698.9380115990899,820.028648441659,966.6287192497164
2014-01-16 17:00:00,457.30000056000006,428.39301336,235.60387115562807,380.6801687393174,471.4981463712442,581.4481994772873,235.60387115562807,380.6801687393174,471.4981463712442,581.4481994772873
2014-01-16 18:00:00,153.69999995999999,144.39942036,15.873325557085394,112.59085727954496,173.13617570082948,246.4362111048582,15.873325557085394,112.59085727954496,173.13617570082948,246.4362111048582
2014-01-16 19:00:00,57.20000052,0.0,0.0,0.0,14.368377670414745,51.0183953724291,0.0,0.0,14.368377670414745,51.0183953724291
2014-01-16 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-16 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-16 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-16 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
