"iter1",0.000,9.000
"iter2",0.000,22.000
"iter3",0.000,20.000
"iter4",0.000,24.000
"iter5",-253.512,36.000
"iter6",-253.512,37.000
"iter7",-253.512,36.000
"iter8",-253.512,38.000
"iter9",-252.350,38.000
"iter10",-252.350,38.000
"iter11",-252.350,38.000
"iter12",-252.350,37.000
"iter13",-252.350,38.000
"iter14",-252.350,37.000
"iter15",-252.350,37.000
"iter16",-252.350,38.000
"iter17",-252.350,37.000
"iter18",-252.350,38.000
"iter19",-252.350,38.000
"iter20",-252.350,38.000
"iter21",-252.350,37.000
"iter22",-252.350,38.000
"iter23",-252.350,37.000
"iter24",-252.350,37.000
"iter25",-252.350,37.000
"iter26",-252.350,37.000
"iter27",-252.350,36.000
"iter28",-252.350,31.000
"iter29",-252.350,27.000
"iter30",-252.350,21.000
