,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,IR,AP
0,600.0,0.03,1.0,10.0,0.0,0.03363,0.14676,236.15631,256.65225,0.03363,4245.0,2208.0,254.04,248.02085,0.0,0.0
1,600.0,0.03,2.0,3.0,0.0,0.03363,0.14676,236.15631,256.65225,0.03363,4245.0,2556.0,0.68729,248.02085,0.0,0.0
2,600.0,0.03,3.0,10.0,0.0,0.03363,0.14676,236.15631,256.65225,0.03363,4245.0,2195.0,381.42662,248.02085,0.0,0.0
3,600.0,0.03,4.0,10.0,0.0,0.03363,0.14676,236.15631,256.65225,0.03363,4245.0,2201.0,351.88611,248.02085,0.0,0.0
4,600.0,0.03,5.0,3.0,0.0,0.03363,0.14676,236.15631,256.65225,0.03363,4245.0,2358.0,0.42955,248.02085,0.0,0.0
5,600.0,0.03,6.0,3.0,0.0,0.03363,0.14676,236.15631,256.65225,0.03363,4245.0,4267.0,0.0,248.02085,0.0,0.0
