,Solar: actuals,Solar: forecasts,Solar: quicklow_diverse1,Solar: quicklow_diverse2,Solar: quicklow_diverse3,Solar: quicklow_diverse4,Solar: quickhigh_diverse1,Solar: quickhigh_diverse2,Solar: quickhigh_diverse3,Solar: quickhigh_diverse4
Probability,1.0,1.0,0.09635024115112122,0.14844813614853933,0.1515520230762647,0.10364959962407483,0.10364959962407486,0.15155202307626467,0.14844813614853936,0.09635024115112119
2014-01-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-09 06:00:00,0.50000028,0.0,0.0,0.0,0.0,0.0,46.344028258195564,46.344028258195564,46.344028258195564,46.344028258195564
2014-01-09 07:00:00,26.599999920000002,128.88473208,66.94010807331452,66.94010807331452,66.94010807331452,66.94010807331452,221.57278859639112,221.57278859639112,221.57278859639112,221.57278859639112
2014-01-09 08:00:00,117.39999959999999,341.33336951999996,248.41643350997177,248.41643350997177,248.41643350997177,248.41643350997177,480.36545429458664,480.36545429458664,480.36545429458664,480.36545429458664
2014-01-09 09:00:00,303.49999992,532.6408978799999,408.75164986662895,408.75164986662895,408.75164986662895,408.75164986662895,718.0170109127821,718.0170109127821,718.0170109127821,718.0170109127821
2014-01-09 10:00:00,242.69999988,679.69876728,524.8372072632862,524.8372072632862,524.8372072632862,524.8372072632862,911.4189085709778,911.4189085709778,911.4189085709778,911.4189085709778
2014-01-09 11:00:00,322.89999924,849.8244612,661.0781599198948,715.6541102620384,754.5955539759562,796.6753130871224,970.343520966048,1024.9194713081915,1063.8609150221093,1105.9406741332755
2014-01-09 12:00:00,514.29999972,352.01271612,129.38167357650332,238.53357426079054,316.41646168862616,400.5759799109584,361.3306943611182,470.48259504540545,548.3654824732411,632.5250006955732
2014-01-09 13:00:00,851.90000064,585.8424156,329.3266317931118,493.05448281954267,609.8788139612961,736.1180912947945,483.9593123161884,647.6871633426192,764.5114944843726,890.750771817871
2014-01-09 14:00:00,868.2999998399999,722.7654064799999,432.3648814097202,650.6686827782947,806.434457633966,974.7534940786304,509.6812216712585,727.985023039833,883.7507978955042,1052.0698343401687
2014-01-09 15:00:00,831.50000076,666.29024592,342.0049795863288,614.8847312970469,809.5919498666359,1019.9907454224665,342.0049795863288,614.8847312970469,809.5919498666359,1019.9907454224665
2014-01-09 16:00:00,549.7000002,521.0409204,261.61270733306304,479.91650870163755,635.6822835573088,804.0013200019732,261.61270733306304,479.91650870163755,635.6822835573088,804.0013200019732
2014-01-09 17:00:00,477.70000044,381.6554352,187.0842753997973,350.81212642622813,467.63645756798155,593.87573490148,187.0842753997973,350.81212642622813,467.63645756798155,593.87573490148
2014-01-09 18:00:00,270.30000036,301.01323044,171.29912390653152,280.45102459081875,358.33391201865436,442.4934302409866,171.29912390653152,280.45102459081875,358.33391201865436,442.4934302409866
2014-01-09 19:00:00,170.10000071999997,260.29441308,195.4373598132658,250.0133101554094,288.9547538693272,331.03451298049333,195.4373598132658,250.0133101554094,288.9547538693272,331.03451298049333
2014-01-09 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
