,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,Heuristic Time,IR,AP
0,1500.0,0.03,1.0,2.0,0.0,0.03651,0.16723,233.43091,249.50615,0.03651,4211.0,2457.0,843.9,240.39694,,0.0,0.0
1,1500.0,0.03,2.0,2.0,0.0,0.03651,0.16723,233.43091,249.50615,0.03651,4211.0,2430.0,0.13746,240.39694,,0.0,0.0
2,1500.0,0.03,3.0,2.0,0.0,0.03651,0.16723,233.43091,249.50615,0.03651,4211.0,2447.0,1091.25,240.39694,,0.0,0.0
3,1500.0,0.03,4.0,2.0,0.0,0.03651,0.16723,233.43091,249.50615,0.03651,4211.0,2443.0,1028.84037,240.39694,,0.0,0.0
4,1500.0,0.03,5.0,2.0,0.0,0.03651,0.16723,233.43091,249.50615,0.03651,4211.0,2448.0,0.10309,240.39694,,0.0,0.0
5,1500.0,0.03,6.0,2.0,0.0,0.03651,0.16723,233.43091,249.50615,0.03651,4211.0,2470.0,0.38441,240.39694,63.0,0.0,0.0
