,Solar: actuals,Solar: forecasts,Solar: quicklow_diverse1,Solar: quicklow_diverse2,Solar: quicklow_diverse3,Solar: quicklow_diverse4,Solar: quickhigh_diverse1,Solar: quickhigh_diverse2,Solar: quickhigh_diverse3,Solar: quickhigh_diverse4
Probability,1.0,1.0,0.10388404650971403,0.15165179718519797,0.14834835806287,0.09611579824221801,0.09611579824221804,0.14834835806286997,0.151651797185198,0.103884046509714
2014-04-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-07 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-07 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-07 07:00:00,47.30000027999999,104.04464304000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-07 08:00:00,269.09999999999997,254.9009268,137.03704796773746,137.03704796773746,137.03704796773746,137.03704796773746,226.13516523597926,226.13516523597926,226.13516523597926,226.13516523597926
2014-04-07 09:00:00,906.79999956,457.3107552,325.62764057547497,325.62764057547497,325.62764057547497,325.62764057547497,503.8238751119585,503.8238751119585,503.8238751119585,503.8238751119585
2014-04-07 10:00:00,1159.50000036,668.8171776,523.3148271832124,523.3148271832124,523.3148271832124,523.3148271832124,790.6091789879379,790.6091789879379,790.6091789879379,790.6091789879379
2014-04-07 11:00:00,1230.99999984,988.09916088,828.7775746709499,828.7775746709499,828.7775746709499,828.7775746709499,1185.1700437439172,1185.1700437439172,1185.1700437439172,1185.1700437439172
2014-04-07 12:00:00,946.49999964,1039.58017644,849.4156411442173,882.8759735173323,911.7852789713024,961.6878612123523,1134.529616402591,1167.9899487757061,1196.8992542296762,1246.8018364707261
2014-04-07 13:00:00,1024.80000012,871.29955224,650.2920678574847,717.2127326037148,775.031343511655,874.8365079937547,864.1275493012649,931.0482140474951,988.8668249554353,1088.671989437535
2014-04-07 14:00:00,711.29999928,714.08789868,462.23746521075196,562.6184623300973,649.3463786920074,799.054125415157,604.7944528399389,705.1754499592842,791.9033663211943,941.6111130443439
2014-04-07 15:00:00,675.2999993999999,517.92849576,235.2351132040194,369.07644269647983,484.7136645123601,684.3239934765595,306.51360701861284,440.3549365110732,555.9921583269536,755.602487291153
2014-04-07 16:00:00,313.79999976000005,374.48731788000003,60.95098623728677,228.25264810286228,372.7991753727126,622.312086577962,60.95098623728677,228.25264810286228,372.7991753727126,622.312086577962
2014-04-07 17:00:00,140.0000004,258.97839084,23.82614210796504,149.30238850714665,257.71228395953443,444.8469673634714,23.82614210796504,149.30238850714665,257.71228395953443,444.8469673634714
2014-04-07 18:00:00,27.300000000000004,153.29463864000002,0.0,80.17730375143114,152.4505673863563,277.20702298898095,0.0,80.17730375143114,152.4505673863563,277.20702298898095
2014-04-07 19:00:00,0.0,59.0050188,0.0,22.446351355715564,58.58298317317815,120.96121097449047,0.0,22.446351355715564,58.58298317317815,120.96121097449047
2014-04-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
