"iter1",-232.844,80.000
"iter2",-232.844,75.000
"iter3",-232.844,77.000
"iter4",-232.844,78.000
"iter5",-232.844,74.000
"iter6",-232.844,79.000
"iter7",-232.844,78.000
"iter8",-232.844,72.000
"iter9",-232.844,75.000
"iter10",-232.844,75.000
"iter11",-232.844,77.000
"iter12",-232.844,72.000
"iter13",-232.844,75.000
"iter14",-232.844,76.000
"iter15",-232.844,75.000
"iter16",-232.844,77.000
"iter17",-232.844,77.000
"iter18",-232.844,76.000
"iter19",-232.844,73.000
"iter20",-232.844,65.000
"iter21",-232.844,64.000
"iter22",-232.844,61.000
"iter23",-232.844,50.000
"iter24",-232.844,48.000
"iter25",-232.844,32.000
"iter26",-232.844,32.000
"iter27",-232.844,32.000
"iter28",-232.844,28.000
"iter29",-232.844,28.000
"iter30",-232.844,23.000
