,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,IR,AP
0,600.0,0.07,1.0,10.0,0.0,0.15561,0.18533,239.19291,284.23454,0.15561,4241.0,2163.0,104.86126,240.0046,-262.13054,0.0
1,600.0,0.07,2.0,2.0,0.0,0.1308,0.18533,239.19291,276.12004,0.1308,4241.0,4204.0,0.0,240.0046,-262.13054,0.0
2,600.0,0.07,3.0,10.0,0.0,0.15561,0.18533,239.19291,284.23454,0.15561,4241.0,2162.0,398.45671,240.0046,-262.13054,0.0
3,600.0,0.07,4.0,10.0,0.0,0.15561,0.18533,239.19291,284.23454,0.15561,4241.0,2164.0,389.57935,240.0046,-262.13054,0.0
4,600.0,0.07,5.0,2.0,0.0,0.15068,0.18533,239.19291,282.58577,0.15068,4241.0,4205.0,0.0,240.0046,-262.13054,0.0
5,600.0,0.07,6.0,2.0,0.0,0.10397,0.18533,239.19291,267.85399,0.10397,4241.0,4205.0,0.0,240.0046,-262.13054,0.0
