,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,IR,AP
0,900.0,0.07,1.0,2.0,0.0,0.01301,1.0,233.10605,252.33713,0.01301,4251.0,2300.0,485.46,249.05507,-254.77871,0.0
1,900.0,0.07,2.0,2.0,0.0,0.01301,1.0,233.10605,252.33713,0.01301,4251.0,2297.0,0.23895,249.05507,-254.77871,0.0
2,900.0,0.07,3.0,2.0,0.0,0.01301,1.0,233.10605,252.33713,0.01301,4251.0,2298.0,627.75,249.05507,-254.77871,0.0
3,900.0,0.07,4.0,2.0,0.0,0.01301,1.0,233.10605,252.33713,0.01301,4251.0,2297.0,591.84838,249.05507,-254.77871,0.0
4,900.0,0.07,5.0,2.0,0.0,0.01301,1.0,233.10605,252.33713,0.01301,4251.0,2301.0,0.17921,249.05507,-254.77871,0.0
5,900.0,0.07,6.0,2.0,0.0,0.01301,1.0,233.10605,252.33713,0.01301,4251.0,2618.0,0.49062,249.05507,-254.77871,0.0
