,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,Heuristic Time,IR,AP
0,1500.0,0.03,1.0,2.0,0.0,0.04917,0.12591,244.43208,256.67535,0.0477,4210.0,2519.0,843.9,244.05489,,-239.53217,0.0
1,1500.0,0.03,2.0,2.0,0.0,0.04917,0.12591,244.43208,256.67535,0.0477,4210.0,2528.0,0.13746,244.05489,,-239.53217,0.0
2,1500.0,0.03,3.0,2.0,0.0,0.04917,0.12591,244.43208,256.67535,0.0477,4210.0,2526.0,1091.25,244.05489,,-239.53217,0.0
3,1500.0,0.03,4.0,2.0,0.0,0.04917,0.12591,244.43208,256.67535,0.0477,4210.0,2529.0,1028.84037,244.05489,,-239.53217,0.0
4,1500.0,0.03,5.0,2.0,0.0,0.04917,0.12591,244.43208,256.67535,0.0477,4210.0,2522.0,0.10309,244.05489,,-239.53217,0.0
5,1500.0,0.03,6.0,2.0,0.0,0.04917,0.12591,244.43208,256.67535,0.0477,4210.0,2551.0,0.38019,244.05489,64.0,-239.53217,0.0
