,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR (UB),"Obj. LR (LB),",Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,BBP,Best iter,Lambda best iter,Gamma best iter,Obj. LR,Time,QP,IR,AP
0,100.0,0.05,1.0,5.0,0.0,0.48587,0.43945,6458.49612,11489.3122,9990.336,0.43787,4206.0,50698.0,832.64897,5906.96663,0.0,5.0,835.54897,5.0,,,-6764.109,-5906.96663,-5598.9034
1,100.0,0.05,2.0,8.0,0.0,0.49143,0.43945,6458.49612,11614.8526,10757.65407,0.44395,4206.0,52823.0,789.14897,5906.96663,0.0,8.0,989.14897,5.0,,,-6764.109,-5906.96663,-5598.9034
2,100.0,0.05,3.0,5.0,0.0,0.47201,0.43945,6458.49612,11187.57356,10208.01361,0.42271,4206.0,50711.0,872.75611,5906.96663,0.0,3.0,880.39897,5.0,,,-6764.109,-5906.96663,-5598.9034
3,100.0,0.05,4.0,5.0,0.0,0.47069,0.43945,6458.49612,11159.64457,10182.15218,0.42126,4206.0,50699.0,872.99061,5906.96663,0.0,5.0,875.22668,5.0,,,-6764.109,-5906.96663,-5598.9034
4,100.0,0.05,5.0,6.0,0.0,0.48129,0.43945,6458.49612,11387.77761,10507.65407,0.43286,4206.0,50700.0,774.14897,5906.96663,0.0,3.0,939.14897,5.0,,,-6764.109,-5906.96663,-5598.9034
5,100.0,0.05,6.0,8.0,0.0,0.47008,0.43945,6458.49612,11146.96169,10095.61622,0.4206,4206.0,50705.0,0.0,5906.96663,0.0,8.0,857.91949,5.0,,,-6764.109,-5906.96663,-5598.9034
