,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,IR,AP
0,100.0,0.03,1.0,10.0,0.0,0.01273,0.00276,277.70031,281.27975,0.01273,241.0,399.0,43.99623,277.70031,-272.8814,-276.2003
1,100.0,0.03,2.0,10.0,0.0,0.01273,0.00276,277.70031,281.27975,0.01273,241.0,833.0,0.0,277.70031,-272.8814,-276.2003
2,100.0,0.03,3.0,10.0,0.0,0.01273,0.00276,277.70031,281.27975,0.01273,241.0,355.0,64.38733,277.70031,-272.8814,-276.2003
3,100.0,0.03,4.0,10.0,0.0,0.01273,0.00276,277.70031,281.27975,0.01273,241.0,376.0,59.46391,277.70031,-272.8814,-276.2003
4,100.0,0.03,5.0,10.0,0.0,0.01273,0.00276,277.70031,281.27975,0.01273,241.0,651.0,1.99681,277.70031,-272.8814,-276.2003
5,100.0,0.03,6.0,10.0,0.0,0.01273,0.00276,277.70031,281.27975,0.01273,241.0,954.0,2.65065,277.70031,-272.8814,-276.2003
