"iter1",-232.541,2.000
"iter2",-232.541,2.000
"iter3",-232.541,3.000
"iter4",-232.541,2.000
"iter5",-232.541,2.000
"iter6",-273.277,2.000
"iter7",-273.277,2.000
"iter8",-275.776,3.000
"iter9",-275.791,2.000
"iter10",-275.791,2.000
"iter11",-273.794,2.000
"iter12",-273.794,2.000
"iter13",-273.794,2.000
"iter14",-273.794,2.000
"iter15",-273.794,2.000
"iter16",-273.781,2.000
"iter17",-273.781,3.000
"iter18",-275.918,2.000
"iter19",-273.878,2.000
"iter20",-273.563,2.000
"iter21",-272.645,2.000
"iter22",-272.350,2.000
"iter23",-271.987,2.000
"iter24",0.000,2.000
"iter25",0.000,1.000
"iter26",0.000,1.000
"iter27",0.000,1.000
"iter28",0.000,2.000
"iter29",0.000,0.000
"iter30",0.000,1.000
