,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR (UB),"Obj. LR (LB),",Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,BBP,Best iter,Lambda best iter,Gamma best iter,Obj. LR,Time,QP,IR,AP
0,600.0,0.05,1.0,2.0,0.0,0.5548,0.61878,4855.31973,13030.76989,10833.67623,0.5548,4201.0,4201.0,445.10837,5801.29797,0.0,1.0,131.90837,-570.0,,,-5215.27,-5801.29797,-5357.1444
1,600.0,0.05,2.0,2.0,0.0,0.5548,0.61878,4855.31973,13030.76989,10833.67623,0.5548,4201.0,4202.0,131.90837,5801.29797,0.0,1.0,131.90837,-570.0,,,-5215.27,-5801.29797,-5357.1444
2,600.0,0.05,3.0,2.0,0.0,0.5548,0.61878,4855.31973,13030.76989,10833.67623,0.5548,4201.0,4202.0,679.40837,5801.29797,0.0,1.0,131.90837,-570.0,,,-5215.27,-5801.29797,-5357.1444
3,600.0,0.05,4.0,2.0,0.0,0.5548,0.61878,4855.31973,13030.76989,10833.67623,0.5548,4201.0,4201.0,680.69516,5801.29797,0.0,1.0,131.90837,-570.0,,,-5215.27,-5801.29797,-5357.1444
4,600.0,0.05,5.0,2.0,0.0,0.5548,0.61878,4855.31973,13030.76989,10833.67623,0.5548,4201.0,4201.0,281.90837,5801.29797,0.0,1.0,131.90837,-570.0,,,-5215.27,-5801.29797,-5357.1444
5,600.0,0.05,6.0,2.0,0.0,0.5548,0.61878,4855.31973,13030.76989,10833.67623,0.5548,4201.0,4202.0,0.0,5801.29797,0.0,1.0,131.90837,-570.0,,,-5215.27,-5801.29797,-5357.1444
