,Solar: actuals,Solar: forecasts,Solar: quicklow_diverse1,Solar: quicklow_diverse2,Solar: quicklow_diverse3,Solar: quicklow_diverse4,Solar: quickhigh_diverse1,Solar: quickhigh_diverse2,Solar: quickhigh_diverse3,Solar: quickhigh_diverse4
Probability,1.0,1.0,0.10965765368766214,0.15411703017889644,0.14588318408853143,0.09034213204490997,0.09034213204491,0.1458831840885314,0.15411703017889647,0.10965765368766212
2013-10-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-28 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-28 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-28 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-28 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-28 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-28 06:00:00,0.09999599999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-28 07:00:00,20.79999948,88.98241092,58.777307223485714,58.777307223485714,58.777307223485714,58.777307223485714,133.9708544715848,133.9708544715848,133.9708544715848,133.9708544715848
2013-10-28 08:00:00,82.70000076,133.0686006,72.65839320697141,72.65839320697141,72.65839320697141,72.65839320697141,223.0454877031696,223.0454877031696,223.0454877031696,223.0454877031696
2013-10-28 09:00:00,149.00000076,292.19701368,201.58170259045713,201.58170259045713,201.58170259045713,201.58170259045713,427.16234433475444,427.16234433475444,427.16234433475444,427.16234433475444
2013-10-28 10:00:00,202.09999992,564.7882905600001,443.96787577394286,443.96787577394286,443.96787577394286,443.96787577394286,744.7420647663394,744.7420647663394,744.7420647663394,744.7420647663394
2013-10-28 11:00:00,336.10000008000003,789.3317484,638.3062299174286,638.3062299174286,638.3062299174286,638.3062299174286,1014.2739661579241,1014.2739661579241,1014.2739661579241,1014.2739661579241
2013-10-28 12:00:00,1153.30000032,840.3035893200001,646.9147280067718,714.1721502866689,762.1008519417962,814.6046176014133,928.8905301871436,996.1479524670405,1044.0766541221678,1096.580419781785
2013-10-28 13:00:00,995.30000076,762.28600032,526.533796176115,661.0486407359089,756.9060440461637,861.9135753653978,714.5176642963627,849.0325088561566,944.8899121664115,1049.8974434856455
2013-10-28 14:00:00,930.80000052,795.8407220400001,517.7251750654583,719.4974419051491,863.2835468705315,1020.7948438493826,611.7171091255822,813.489375965273,957.2754809306554,1114.7867779095063
2013-10-28 15:00:00,848.90000052,656.2655299200001,335.78664011480157,604.8163292343894,796.531135854899,1006.5461984933672,335.78664011480157,604.8163292343894,796.531135854899,1006.5461984933672
2013-10-28 16:00:00,655.09999932,478.39615668000005,222.01304483584124,437.2367961315115,590.6086414279192,758.6206915386938,222.01304483584124,437.2367961315115,590.6086414279192,758.6206915386938
2013-10-28 17:00:00,352.29999948,358.45493423999994,166.16760035688085,327.58541382863353,442.61429780093937,568.6233353840203,166.16760035688085,327.58541382863353,442.61429780093937,568.6233353840203
2013-10-28 18:00:00,136.39999932,181.41913920000002,53.227583277920644,160.83945892575574,237.52538157395963,321.53140662934686,53.227583277920644,160.83945892575574,237.52538157395963,321.53140662934686
2013-10-28 19:00:00,37.70000052,0.0,0.0,0.0,28.05312118697981,70.05613371467342,0.0,0.0,28.05312118697981,70.05613371467342
2013-10-28 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-28 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-28 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-28 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
