Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic
100.0,0.03,5.0,2.0,0.0,0.5632,1.0,-562.67364,8838.86855,0.5632,4204.0,4200.0,806.76407,3860.85221
100.0,0.03,6.0,2.0,0.0,0.54188,1.0,-562.67364,8427.68405,0.54188,4204.0,4200.0,0.0,3860.85221
100.0,0.03,1.0,2.0,0.0,0.52419,1.0,-562.67364,8213.33351,0.52419,4204.0,4200.0,859.59006,3908.01637
100.0,0.03,2.0,2.0,0.0,0.54707,1.0,-562.67364,8628.37825,0.54707,4204.0,4200.0,809.19377,3908.01637
100.0,0.03,3.0,2.0,0.0,0.53317,0.36599,6147.36667,8371.42853,0.26567,4200.0,4200.0,899.82006,3908.01637
100.0,0.03,4.0,2.0,0.0,0.53317,1.0,-562.67364,8371.42853,0.53317,4204.0,4200.0,899.94873,3908.01637
100.0,0.03,5.0,2.0,0.0,0.54176,1.0,-562.67364,8528.37825,0.54176,4204.0,4200.0,809.70923,3908.01637
100.0,0.03,6.0,2.0,0.0,0.53148,1.0,-562.67364,8341.10573,0.53148,4204.0,4200.0,0.0,3908.01637
100.0,0.03,1.0,2.0,0.0,0.50663,1.0,-562.67364,8356.92893,0.50663,4204.0,4200.0,803.158,4123.03421
100.0,0.03,2.0,10.0,0.0,0.50663,1.0,-562.67364,8356.92893,0.50663,4204.0,2112.0,758.52803,4123.03421
100.0,0.03,3.0,2.0,0.0,0.50663,0.35591,6398.28067,8356.92893,0.23437,4200.0,4200.0,801.388,4123.03421
100.0,0.03,4.0,2.0,0.0,0.50663,1.0,-562.67364,8356.92893,0.50663,4204.0,4200.0,801.51668,4123.03421
100.0,0.03,5.0,10.0,0.0,0.50663,1.0,-562.67364,8356.92893,0.50663,4204.0,2110.0,712.60388,4123.03421
100.0,0.03,6.0,3.0,0.0,0.50663,1.0,-562.67364,8356.92893,0.50663,4204.0,4201.0,0.0,4123.03421
100.0,0.03,1.0,2.0,0.0,0.51084,0.7712,1460.7251,8183.12558,0.51084,4204.0,4200.0,811.63447,4002.87821
100.0,0.03,2.0,10.0,0.0,0.51084,0.7712,1460.7251,8183.12558,0.51084,4204.0,2112.0,767.0045,4002.87821
100.0,0.03,3.0,2.0,0.0,0.51083,0.7712,1460.7251,8182.98678,0.51083,4204.0,4200.0,809.86447,4002.87821
100.0,0.03,4.0,2.0,0.0,0.51083,0.7712,1460.7251,8182.98678,0.51083,4204.0,4201.0,809.99314,4002.87821
100.0,0.03,5.0,10.0,0.0,0.51084,0.7712,1460.7251,8183.12558,0.51084,4204.0,2109.0,721.08035,4002.87821
100.0,0.03,6.0,3.0,0.0,0.51084,0.7712,1460.7251,8183.12558,0.51084,4204.0,4201.0,0.0,4002.87821
100.0,0.03,1.0,2.0,0.0,0.55444,0.77217,1462.7781,8162.24628,0.55444,4204.0,4200.0,800.95985,3636.75271
100.0,0.03,2.0,10.0,0.0,0.55473,0.77217,1462.7781,8167.46628,0.55473,4204.0,2109.0,756.32988,3636.75271
100.0,0.03,3.0,2.0,0.0,0.55444,0.77217,1462.7781,8162.1293,0.55444,4204.0,4200.0,799.18985,3636.75271
100.0,0.03,4.0,2.0,0.0,0.55444,0.77217,1462.7781,8162.1293,0.55444,4204.0,4201.0,799.31853,3636.75271
