,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR (UB),"Obj. LR (LB),",Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,BBP,Best iter,Lambda best iter,Gamma best iter,Obj. LR,Time,QP,IR,AP
0,900.0,0.01,1.0,2.0,0.0,0.49118,0.56292,4188.91798,9752.19262,4953.74705,0.49118,4202.0,4207.0,86.58613,4962.14031,0.0,1.0,97.02613,9.0,,,-4658.98,-4962.14031,-4586.23004
1,900.0,0.01,2.0,3.0,0.0,0.49118,0.56292,4188.91798,9752.19262,4953.74705,0.49118,4202.0,4216.0,0.0,4962.14031,0.0,1.0,97.02613,9.0,,,-4658.98,-4962.14031,-4586.23004
2,900.0,0.01,3.0,2.0,0.0,0.49118,0.56292,4188.91798,9752.19262,4953.74705,0.49118,4202.0,4204.0,756.27613,4962.14031,0.0,1.0,97.02613,9.0,,,-4658.98,-4962.14031,-4586.23004
3,900.0,0.01,4.0,2.0,0.0,0.49118,0.56292,4188.91798,9752.19262,4953.74705,0.49118,4202.0,4206.0,718.05828,4962.14031,0.0,1.0,97.02613,9.0,,,-4658.98,-4962.14031,-4586.23004
4,900.0,0.01,5.0,3.0,0.0,0.49118,0.56292,4188.91798,9752.19262,4953.74705,0.49118,4202.0,4217.0,50.0,4962.14031,0.0,1.0,97.02613,9.0,,,-4658.98,-4962.14031,-4586.23004
5,900.0,0.01,6.0,3.0,0.0,0.49118,0.56292,4188.91798,9752.19262,4953.74705,0.49118,4202.0,4218.0,0.0,4962.14031,0.0,1.0,97.02613,9.0,,,-4658.98,-4962.14031,-4586.23004
